CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,cleaned_text,lemmatized_text,text_length,word_count
UgimdJUjeexMSXgCoAEC,04kJtp6pVXI,"""I don't want my sons death to be in vain."" ""LET'S BURN THIS BITCH DOWN!"" Stupid fucks destroying livelihoods. Peaceful protests my fucking ass.",True,True,False,False,True,False,False,False,False,False,False,False,i dont want my sons death to be in vain. lets burn this bitch down! stupid fucks destroying livelihoods. peaceful protests my fucking ass.,dont want son death vain let burn bitch stupid fuck destroying livelihood peaceful protest fucking as,138,24
UgiMG4rmSGTPFHgCoAEC,04kJtp6pVXI,This guy is my hero.,False,False,False,False,False,False,False,False,False,False,False,False,this guy is my hero.,guy hero,20,5
Ugip_LuksKEoTngCoAEC,04kJtp6pVXI,"Did he say that the sound of him spitting is an ""Arab expression""?",False,False,False,False,False,False,False,False,False,False,False,False,did he say that the sound of him spitting is an arab expression?,say sound spitting arab expression,64,13
Ugip7WiT0N70OngCoAEC,04kJtp6pVXI,Wow!!!,False,False,False,False,False,False,False,False,False,False,False,False,wow!!!,wow,6,1
UgiPerbilaHyd3gCoAEC,04kJtp6pVXI,I think that this indecent is unessacerry for the event of one person being shot. Mr. Brown stole something so it wasn't intirely the police officers fault.,False,False,False,False,False,False,False,False,False,False,False,False,i think that this indecent is unessacerry for the event of one person being shot. mr. brown stole something so it wasnt intirely the police officers fault.,think indecent unessacerry event one person shot brown stole something wasnt intirely police officer fault,155,27
UgiphX72LCH4DHgCoAEC,04kJtp6pVXI,"This is a genuine failure of leadership by the President of the United States.  This nice town, Ferguson, should have been declared a state of emergency. It should have been put under martial law, federal troops should have stuffed the town, and non-residents should have been pushed out.  Everyone knew there was going to be another riot.  But...what did the President do?  He didn't want to offend the black community. He didn't want anyone else to get shot.  So he just let 'er burn baby burn.  Seems to me, that a real leader could have had it both ways.  Mr. President, sir, you have failed reprehensibly - and I do accuse you.﻿",True,True,False,True,False,False,False,False,False,False,False,False,"this is a genuine failure of leadership by the president of the united states. this nice town, ferguson, should have been declared a state of emergency. it should have been put under martial law, federal troops should have stuffed the town, and nonresidents should have been pushed out. everyone knew there was going to be another riot. but...what did the president do? he didnt want to offend the black community. he didnt want anyone else to get shot. so he just let er burn baby burn. seems to me, that a real leader could have had it both ways. mr. president, sir, you have failed reprehensibly and i do accuse you.",genuine failure leadership president united state nice town ferguson declared state emergency put martial law federal troop stuffed town nonresident pushed everyone knew going another riot president didnt want offend black community didnt want anyone else get shot let burn baby burn seems real leader could way president sir failed reprehensibly accuse,619,111
UgiqNW9ItqyWn3gCoAEC,04kJtp6pVXI,"anyone know if they are irradiating commercial strawberry seeds, mine wont germinate ?",False,False,False,False,False,False,False,False,False,False,False,False,"anyone know if they are irradiating commercial strawberry seeds, mine wont germinate ?",anyone know irradiating commercial strawberry seed mine wont germinate,86,13
UgiSRMPdr7U1M3gCoAEC,04kJtp6pVXI,Arabs Hate black people. This ISIS sympathizer just wants to call it his community. Nonsense.,True,False,False,False,False,True,True,False,False,False,False,False,arabs hate black people. this isis sympathizer just wants to call it his community. nonsense.,arab hate black people isi sympathizer want call community nonsense,93,15
UgiStOF4aTGzkHgCoAEC,04kJtp6pVXI,I can't for the life of me understand why people think that Mike Brown was a martyr for some cause. The man was a criminal. Are all black people criminals? Absolutely not. Are there white criminals? Hispanic criminals? You betcha. If the situation was EXACTLY the same but the races were reversed there would not be an issue at all.,True,False,False,False,False,True,True,False,False,False,False,False,i cant for the life of me understand why people think that mike brown was a martyr for some cause. the man was a criminal. are all black people criminals? absolutely not. are there white criminals? hispanic criminals? you betcha. if the situation was exactly the same but the races were reversed there would not be an issue at all.,cant life understand people think mike brown martyr cause man criminal black people criminal absolutely white criminal hispanic criminal betcha situation exactly race reversed would issue,331,60
UgisXJAFxN9xb3gCoAEC,04kJtp6pVXI,Well done 👍,False,False,False,False,False,False,False,False,False,False,False,False,well done,well done,9,2
UgiTRvecgPKSkXgCoAEC,04kJtp6pVXI,"Old mans way has been tried forever and how well did that worked,  look where we are now. ",False,False,False,False,False,False,False,False,False,False,False,False,"old mans way has been tried forever and how well did that worked, look where we are now.",old man way tried forever well worked look,88,18
Ugiu2Rjc7ztWR3gCoAEC,04kJtp6pVXI,"3:44
U no wat im sayin",False,False,False,False,False,False,False,False,False,False,False,False,u no wat im sayin,wat sayin,17,5
UgiW57FWwW2b7ngCoAEC,04kJtp6pVXI,Without that badge they a bitch and a half. So fuck the police!!,True,True,False,False,False,False,False,False,False,False,False,False,without that badge they a bitch and a half. so fuck the police!!,without badge bitch half fuck police,64,13
UgiXAtoQ6AKQh3gCoAEC,04kJtp6pVXI,"THIS ARAB PIECE OF SHIT,,, ACTING LIKE HE GETS HARRASSED,, HE OR HIS PARENTS OWN A STORE AND YET HE ACTS LIKE HE GETS TREATED LIKE BLACK PEOPLE LOL... the same people who steals from his store,, what a moron piece of shit",True,True,False,False,True,True,True,False,False,False,False,False,"this arab piece of shit,,, acting like he gets harrassed,, he or his parents own a store and yet he acts like he gets treated like black people lol... the same people who steals from his store,, what a moron piece of shit",arab piece shit acting like get harrassed parent store yet act like get treated like black people lol people steal store moron piece shit,221,43
UgiykroK1kAh1HgCoAEC,04kJtp6pVXI,"It's people like this guy that makes America shake it's head.

Nawamsain'?

No the fuck we don't.",False,False,False,False,False,False,False,False,False,False,False,False,its people like this guy that makes america shake its head. nawamsain? no the fuck we dont.,people like guy make america shake head nawamsain fuck dont,91,17
UgiYpjIfcTkpz3gCoAEC,04kJtp6pVXI,"Police brutality affects everyone.  It's not just a black issue, and when they made it a ""black"" issue that's when people who aren't black tend to stop listening.  End racial profiling as if police don't fuck with everyone?  Police don't care WHAT color you are, if you aren't  a policeman they will fuck with you.  If you look on youtube you will notice the brutality doesn't discriminate.  

So stop it with this racial bullshit, because if you want cops to finally be held accountable for their powertripping actions, you need to realize that playing the whole ""because I'm black, and only black, and black"" card, makes people who aren't black feel less sympathetic because every race here has had issues with them.",True,True,False,True,True,False,False,False,False,False,False,False,"police brutality affects everyone. its not just a black issue, and when they made it a black issue thats when people who arent black tend to stop listening. end racial profiling as if police dont fuck with everyone? police dont care what color you are, if you arent a policeman they will fuck with you. if you look on youtube you will notice the brutality doesnt discriminate. so stop it with this racial bullshit, because if you want cops to finally be held accountable for their powertripping actions, you need to realize that playing the whole because im black, and only black, and black card, makes people who arent black feel less sympathetic because every race here has had issues with them.",police brutality affect everyone black issue made black issue thats people arent black tend stop listening end racial profiling police dont fuck everyone police dont care color arent policeman fuck look youtube notice brutality doesnt discriminate stop racial bullshit want cop finally held accountable powertripping action need realize playing whole black black black card make people arent black feel less sympathetic every race issue,697,122
Ugj3_gxzwZGN93gCoAEC,04kJtp6pVXI,CHRISTIANS ROCK!,False,False,False,False,False,False,False,False,False,False,False,False,christians rock!,christian rock,16,2
Ugj5SpLvQHnR_HgCoAEC,04kJtp6pVXI,The only good CNN anchor I have ever seen...,False,False,False,False,False,False,False,False,False,False,False,False,the only good cnn anchor i have ever seen...,good cnn anchor ever seen,44,9
Ugj6hV7kfq8NZ3gCoAEC,04kJtp6pVXI,Islamic Terrorist insighting hatred and violence under the disguise of an african citizen its time that american citizens realise their true enemy is islam and not black or white people,True,False,False,False,False,True,False,False,False,False,True,False,islamic terrorist insighting hatred and violence under the disguise of an african citizen its time that american citizens realise their true enemy is islam and not black or white people,islamic terrorist insighting hatred violence disguise african citizen time american citizen realise true enemy islam black white people,185,30
Ugj7h6FZ9x14_3gCoAEC,04kJtp6pVXI,Fuck CNN you corrupt demon worshiping fools,True,True,False,False,False,False,False,False,False,False,False,False,fuck cnn you corrupt demon worshiping fools,fuck cnn corrupt demon worshiping fool,43,7
Ugj9JrBQSvQ1mHgCoAEC,04kJtp6pVXI,This guy is a dumbass. He claims that policed hired thugs took his phone and shot off rounds without any evidence to back his claims.,True,True,False,False,False,False,False,False,False,False,False,False,this guy is a dumbass. he claims that policed hired thugs took his phone and shot off rounds without any evidence to back his claims.,guy dumbass claim policed hired thug took phone shot round without evidence back claim,133,25
UgjAbTq8jPYe-3gCoAEC,04kJtp6pVXI,"Mike browns father does NOT buy into it....he got caught on video saying ""Burn the bitch down"" reffering to Ferguson................and this dude you are interviwing is just a thug and should not be given air time.............",True,True,False,False,False,False,False,False,False,False,False,False,mike browns father does not buy into it....he got caught on video saying burn the bitch down reffering to ferguson................and this dude you are interviwing is just a thug and should not be given air time.............,mike brown father buy got caught video saying burn bitch reffering ferguson dude interviwing thug given air time,224,36
UgjaIDpGIJRjungCoAEC,04kJtp6pVXI,"Brown isused as an excuse to loot take peoples shit and destroy neighborhoods , haaaa typical ghetto bullshit. Ya ain't even hood, ya just ghetto bitches collecting free rent from the govt while fighting the govt. same occupy Wall Street fagets have nothing else to do , go clean the highways !!!!!",True,False,False,False,False,True,True,False,False,False,False,False,"brown isused as an excuse to loot take peoples shit and destroy neighborhoods , haaaa typical ghetto bullshit. ya aint even hood, ya just ghetto bitches collecting free rent from the govt while fighting the govt. same occupy wall street fagets have nothing else to do , go clean the highways !!!!!",brown isused excuse loot take people shit destroy neighborhood haaaa typical ghetto bullshit aint even hood ghetto bitch collecting free rent govt fighting govt occupy wall street fagets nothing else clean highway,297,52
Ugjax0Ijp6FTgXgCoAEC,04kJtp6pVXI,WTF!! Isn't this the guy who got mugged for his iphone 6 in ferguson?? That video was hilarious!!,False,False,False,False,False,False,False,False,False,False,False,False,wtf!! isnt this the guy who got mugged for his iphone in ferguson?? that video was hilarious!!,wtf isnt guy got mugged iphone ferguson video hilarious,94,17
UgjBBBmH3xFa6ngCoAEC,04kJtp6pVXI,"*WHAT DOES TRAYVON MARTIN AND MICHAEL BROWN HAVE IN COMMON?*  
*THE REAL REASON BEHIND THE RIOTS THAT NO ONE DARE SPEAK OF.*

As with the Zimmerman case the common factors here are those race mongers like Al  Sharpton, CNN and MSNBC whipping up the black community to see racism where there is no racism and injustice where there is no injustice.

Give it a year or two and I can promise you, there WILL be another Zimmerman or Michael Brown style case.
 
*But the bigger question is WHY will there be a similar case?* 

Because rather than face the REAL  root cause of  many of the problems suffered by black Americans - poverty , high crime, the high black on black murder rate, it is far easier to turn a blind eye , and point the finger and shout RACISM !   

*SO WHAT IS THE ROOT CAUSE OF BLACK PROBLEMS IN AMERICA IF ITS NOT RACISM?*

The root cause is the break down of the black American family and the high number of fatherless children growing up in single parent homes. The governments own statistics reveal that children born into fatherless homes are more likely to drop out of school, more likely to have a history of unemployment, high chance of poverty,  and more likely to serve time in prison - the list goes on and on.

When we look at the fact that 70% of black children will grow up in a fatherless home compared to 24% of  white children we see a number that begins to explain WHY black poverty and black crime is so high amongst blacks in America with 70% of black mothers on welfare.

Complied with a dysfunctional gangster-rap culture that glorifies promiscuity, drug dealers the abuse of women and the power of the gun, we see a problem beginning to emerge and the reason for the deaths of Trayvon Martin and Michael Brown begin to come clear.

Black Americans, a 13% minority, are doing 54% of the dying and probably 54% of the killing. That needs to be said. So now we have black culture of violence financed by the welfare system. 

*CONCLUSION*

*Like i said - there WILL BE  another ""race based case"" sooner or latter - in fact it will NEVER end. As long as race mongers like Sharpton , CNN and MSNBC continue to promote the idea that its all about racism rather than the disintegration of the black American family another Ferguson is just around the corner !*",False,False,False,False,False,False,False,False,False,False,False,False,"what does trayvon martin and michael brown have in common? the real reason behind the riots that no one dare speak of. as with the zimmerman case the common factors here are those race mongers like al sharpton, cnn and msnbc whipping up the black community to see racism where there is no racism and injustice where there is no injustice. give it a year or two and i can promise you, there will be another zimmerman or michael brown style case. but the bigger question is why will there be a similar case? because rather than face the real root cause of many of the problems suffered by black americans poverty , high crime, the high black on black murder rate, it is far easier to turn a blind eye , and point the finger and shout racism ! so what is the root cause of black problems in america if its not racism? the root cause is the break down of the black american family and the high number of fatherless children growing up in single parent homes. the governments own statistics reveal that children born into fatherless homes are more likely to drop out of school, more likely to have a history of unemployment, high chance of poverty, and more likely to serve time in prison the list goes on and on. when we look at the fact that of black children will grow up in a fatherless home compared to of white children we see a number that begins to explain why black poverty and black crime is so high amongst blacks in america with of black mothers on welfare. complied with a dysfunctional gangsterrap culture that glorifies promiscuity, drug dealers the abuse of women and the power of the gun, we see a problem beginning to emerge and the reason for the deaths of trayvon martin and michael brown begin to come clear. black americans, a minority, are doing of the dying and probably of the killing. that needs to be said. so now we have black culture of violence financed by the welfare system. conclusion like i said there will be another race based case sooner or latter in fact it will never end. as long as race mongers like sharpton , cnn and msnbc continue to promote the idea that its all about racism rather than the disintegration of the black american family another ferguson is just around the corner !",trayvon martin michael brown common real reason behind riot one dare speak zimmerman case common factor race monger like sharpton cnn msnbc whipping black community see racism racism injustice injustice give year two promise another zimmerman michael brown style case bigger question similar case rather face real root cause many problem suffered black american poverty high crime high black black murder rate far easier turn blind eye point finger shout racism root cause black problem america racism root cause break black american family high number fatherless child growing single parent home government statistic reveal child born fatherless home likely drop school likely history unemployment high chance poverty likely serve time prison list go look fact black child grow fatherless home compared white child see number begin explain black poverty black crime high amongst black america black mother welfare complied dysfunctional gangsterrap culture glorifies promiscuity drug dealer abuse woman power gun see problem beginning emerge reason death trayvon martin michael brown begin come clear black american minority dying probably killing need said black culture violence financed welfare system conclusion like said another race based case sooner latter fact never end long race monger like sharpton cnn msnbc continue promote idea racism rather disintegration black american family another ferguson around corner,2220,408
UgjBeAouVGlnHHgCoAEC,04kJtp6pVXI,"How many shots to disable one man ? If the officer felt so threatened was there a call for backup ? How many shots before one man cannot continue to threaten another ? With the transcript of witness evidence released there seems to more questions unanswered than answered, I pray for all involved that they might find some peace from a terrible encounter. Amen ",False,False,False,False,False,False,False,False,False,False,False,False,"how many shots to disable one man ? if the officer felt so threatened was there a call for backup ? how many shots before one man cannot continue to threaten another ? with the transcript of witness evidence released there seems to more questions unanswered than answered, i pray for all involved that they might find some peace from a terrible encounter. amen",many shot disable one man officer felt threatened call backup many shot one man cannot continue threaten another transcript witness evidence released seems question unanswered answered pray involved might find peace terrible encounter amen,360,64
Ugj-d4OvbPSsp3gCoAEC,04kJtp6pVXI,"My thought of this ""waste of skin' catching his just  desert at 3300fps wouldn't make me a popular guy with  the ""no free people allowed"" party. But I don't live on the bookends of this country. The rest of you libshits' would do yourselves justice to know the MAJORITY of Real Americans despise you in every way. Know It and own it. Every day you continue to exist is because ying must have yang motherjumper!",True,True,False,False,True,True,False,False,False,False,False,False,my thought of this waste of skin catching his just desert at fps wouldnt make me a popular guy with the no free people allowed party. but i dont live on the bookends of this country. the rest of you libshits would do yourselves justice to know the majority of real americans despise you in every way. know it and own it. every day you continue to exist is because ying must have yang motherjumper!,thought waste skin catching desert fps wouldnt make popular guy free people allowed party dont live bookend country rest libshits would justice know majority real american despise every way know every day continue exist ying must yang motherjumper,397,75
UgjDj4EdLYK2DHgCoAEC,04kJtp6pVXI,"Wow, an a-hole that makes a CNN interviewer seem reasonable and balanced....",True,True,False,False,True,False,False,False,False,False,False,False,"wow, an ahole that makes a cnn interviewer seem reasonable and balanced....",wow ahole make cnn interviewer seem reasonable balanced,75,12
UgjDkqFGun9P7XgCoAEC,04kJtp6pVXI,Never argue with an idiot ,True,True,False,False,False,False,False,False,False,False,False,False,never argue with an idiot,never argue idiot,25,5
UgjDNWUuHfmW8ngCoAEC,04kJtp6pVXI,"So ratchet!lol
",False,False,False,False,False,False,False,False,False,False,False,False,so ratchet!lol,ratchet lol,14,2
Ugjek7V9EALpd3gCoAEC,04kJtp6pVXI,"STFU YOU MUSLIM PIECE OF SHIT!  the cops should have fired ten rounds into his ass.

or better still... lets cut his head off and pour pigs blood down his throat. I am willing to bet it was them dirty fckn Islamic bastards that set those fires and not even the blacks that did.",True,True,True,True,False,True,False,False,False,False,True,False,stfu you muslim piece of shit! the cops should have fired ten rounds into his ass. or better still... lets cut his head off and pour pigs blood down his throat. i am willing to bet it was them dirty fckn islamic bastards that set those fires and not even the blacks that did.,stfu muslim piece shit cop fired ten round as better still let cut head pour pig blood throat willing bet dirty fckn islamic bastard set fire even black,275,54
UgjElqgr_N7Rz3gCoAEC,04kJtp6pVXI,"I made a song addressing Ferguson and the issues today. Please listen and thank you

Tha Bigger Picture - SoundCloud
Listen to Tha Bigger Picture by Kool D #np on #SoundCloud
http://soundcloud.com/derek-savage-3/tha-bigger-picture",False,False,False,False,False,False,False,False,False,False,False,False,i made a song addressing ferguson and the issues today. please listen and thank you tha bigger picture soundcloud listen to tha bigger picture by kool d np on soundcloud,made song addressing ferguson issue today please listen thank tha bigger picture soundcloud listen tha bigger picture kool soundcloud,169,30
UgjfhaN-0hZ-l3gCoAEC,04kJtp6pVXI,"Michael Smerconish is a little bitch. I like how he subtly tries to insult the guy and the guy laughs at him. This really shows how low CNN will stoop and what a garbage hole CNN has become.. And what a piece of ass sucking work Michael Smerconish is.  I guess it is no wonder why in my home we
DON'T WATCH CNN.  (CRAP NEWS NETWORK)",True,True,False,False,True,False,False,False,False,False,False,False,michael smerconish is a little bitch. i like how he subtly tries to insult the guy and the guy laughs at him. this really shows how low cnn will stoop and what a garbage hole cnn has become.. and what a piece of ass sucking work michael smerconish is. i guess it is no wonder why in my home we dont watch cnn. crap news network,michael smerconish little bitch like subtly try insult guy guy laugh really show low cnn stoop garbage hole cnn become piece as sucking work michael smerconish guess wonder home dont watch cnn crap news network,327,66
UgjfTxEkymS1K3gCoAEC,04kJtp6pVXI,"NO THANKSGIVEN OR CHRISTMAS   for all the Owners of the Business that were Looted,stole from, Burned out for no good reason and NONE FOR YEARS TO COME,    These People did NOTHING except serve the same ones that Burned them out.     May God have mercy on you    I WOULD NOT.",False,False,False,False,False,False,False,False,False,False,False,False,"no thanksgiven or christmas for all the owners of the business that were looted,stole from, burned out for no good reason and none for years to come, these people did nothing except serve the same ones that burned them out. may god have mercy on you i would not.",thanksgiven christmas owner business looted stole burned good reason none year come people nothing except serve one burned may god mercy would,262,49
UgjhXqKvY-E1HHgCoAEC,04kJtp6pVXI,The grand jury amd processor have too much power in the justice system amd connections with other police departments that's what I'm sayin honestly,False,False,False,False,False,False,False,False,False,False,False,False,the grand jury amd processor have too much power in the justice system amd connections with other police departments thats what im sayin honestly,grand jury amd processor much power justice system amd connection police department thats sayin honestly,145,24
UgjI7Oy_v6z_k3gCoAEC,04kJtp6pVXI,"They are protecting and serving us, from people like Michael Brown. The guy deserved to be killed, cry more about it...",True,True,False,True,False,False,False,False,False,False,False,False,"they are protecting and serving us, from people like michael brown. the guy deserved to be killed, cry more about it...",protecting serving people like michael brown guy deserved killed cry,119,21
UgjJBCVWZfyM6ngCoAEC,04kJtp6pVXI,"If that cop shot a white guy, there would not be any riots. But since he shot a black guy, everyone seems to think it was because he was black. Look at the evidence not skin color. Everyone always throws out the race card over crap like this.",False,False,False,False,False,False,False,False,False,False,False,False,"if that cop shot a white guy, there would not be any riots. but since he shot a black guy, everyone seems to think it was because he was black. look at the evidence not skin color. everyone always throws out the race card over crap like this.",cop shot white guy would riot since shot black guy everyone seems think black look evidence skin color everyone always throw race card crap like,242,48
UgjKH2wDH7jQ3ngCoAEC,04kJtp6pVXI,"I find it amusing how all of these protesters claim they're fighting against racism but yet they are blind to their own racism. There have been several reports of black people attacking white people. Just a couple of days ago, it was reported that a white man was beaten to death with a hammer by black teens in St. Louis. Yeah clearly no racial intent there. Fucking hypocrites. ",True,True,False,True,False,True,True,False,False,False,False,False,"i find it amusing how all of these protesters claim theyre fighting against racism but yet they are blind to their own racism. there have been several reports of black people attacking white people. just a couple of days ago, it was reported that a white man was beaten to death with a hammer by black teens in st. louis. yeah clearly no racial intent there. fucking hypocrites.",find amusing protester claim theyre fighting racism yet blind racism several report black people attacking white people couple day ago reported white man beaten death hammer black teen louis yeah clearly racial intent fucking hypocrite,378,68
UgjlrNXeyEXBwXgCoAEC,04kJtp6pVXI,"EXCELLENT!! They'd (media-slaves) have us wait to speak out,,so this gets lost into the next tragedy.. there's a travesty happening here that's been going on since thee origins of USA. Nøbody is free. Thee illusion is real. & so is thee struggle. & we're experiencing the collision of this experiment. Psychological warfare through attrition. In typing that,,always be aware of baiting.. don't allow 'them' to create 'helter skelter' ",False,False,False,False,False,False,False,False,False,False,False,False,"excellent!! theyd mediaslaves have us wait to speak out,,so this gets lost into the next tragedy.. theres a travesty happening here thats been going on since thee origins of usa. nøbody is free. thee illusion is real. so is thee struggle. were experiencing the collision of this experiment. psychological warfare through attrition. in typing that,,always be aware of baiting.. dont allow them to create helter skelter",excellent theyd mediaslaves wait speak get lost next tragedy there travesty happening thats going since thee origin usa nøbody free thee illusion real thee struggle experiencing collision experiment psychological warfare attrition typing always aware baiting dont allow create helter skelter,417,66
UgjM74PGGbwFY3gCoAEC,04kJtp6pVXI,"Michael Brown, rob a store assaulted the store owner. Then fought with a police officer Darren Wilson in and through the police window went for the officer gun, then was shot and killed. Brown did not have a shirt saying I'm not armed. This is what happens when you do criminal activity, regardless of the color of your skin. A linch mob mentality should not get there way, or public pressure when all the facts support Browns activity of the day. Some wonder if Brown wanted death (suicide) by cop for his family could sue.",True,True,False,True,False,False,False,False,False,False,False,False,"michael brown, rob a store assaulted the store owner. then fought with a police officer darren wilson in and through the police window went for the officer gun, then was shot and killed. brown did not have a shirt saying im not armed. this is what happens when you do criminal activity, regardless of the color of your skin. a linch mob mentality should not get there way, or public pressure when all the facts support browns activity of the day. some wonder if brown wanted death suicide by cop for his family could sue.",michael brown rob store assaulted store owner fought police officer darren wilson police window went officer gun shot killed brown shirt saying armed happens criminal activity regardless color skin linch mob mentality get way public pressure fact support brown activity day wonder brown wanted death suicide cop family could sue,521,95
UgjmzNGyJF1uzHgCoAEC,04kJtp6pVXI,this fucking fuck can't even defend himself properly what a joke,True,True,False,False,True,False,False,False,False,False,False,False,this fucking fuck cant even defend himself properly what a joke,fucking fuck cant even defend properly joke,63,11
UgjNiAdoDPMUW3gCoAEC,04kJtp6pVXI,Wow.. Think I'm going to buy a bullet proof vest..shit! if your black it's like everybody is tryin' to shoot you.!,True,True,False,True,False,False,False,False,False,False,False,False,wow.. think im going to buy a bullet proof vest..shit! if your black its like everybody is tryin to shoot you.!,wow think going buy bullet proof vest shit black like everybody tryin shoot,111,21
UgjodqpHT_cLnHgCoAEC,04kJtp6pVXI,If a black officer shot a white guy it would be fine by black people.  I'm not a racist. ,True,False,False,False,False,True,True,False,False,False,False,False,if a black officer shot a white guy it would be fine by black people. im not a racist.,black officer shot white guy would fine black people racist,86,19
Ugj-OPIvnk0plHgCoAEC,04kJtp6pVXI,"This delusional moron's anger is ONLY justified if Mike was, indeed, unjustly killed. If, on the other hand, Mike was a malicious person, and the shooting was justified, then all the rioting is not justified. NO ONE can know what happened there that day, so any riots are taking place on the basis of assumptions. ",True,True,False,False,True,False,False,False,False,False,False,False,"this delusional morons anger is only justified if mike was, indeed, unjustly killed. if, on the other hand, mike was a malicious person, and the shooting was justified, then all the rioting is not justified. no one can know what happened there that day, so any riots are taking place on the basis of assumptions.",delusional moron anger justified mike indeed unjustly killed hand mike malicious person shooting justified rioting justified one know happened day riot taking place basis assumption,312,55
UgjP7lbdAZIARXgCoAEC,04kJtp6pVXI,"OMG! IT'S A TERRORIST! AN ISIS UNDERCOVER-AGENT! What are you doing, Americans???? ARREST HIM!",True,False,False,False,False,True,True,False,False,False,False,False,"omg! its a terrorist! an isis undercoveragent! what are you doing, americans???? arrest him!",omg terrorist isi undercoveragent american arrest,92,14
UgjPbUB7WBPWGngCoAEC,04kJtp6pVXI,Keep letting real people get in front of the camera... The truth will be told in its purest form.,False,False,False,False,False,False,False,False,False,False,False,False,keep letting real people get in front of the camera... the truth will be told in its purest form.,keep letting real people get front camera truth told purest form,97,19
UgjPxVdzjpe293gCoAEC,04kJtp6pVXI,criminal kids get shot by the police almost everyday. Plus Mike Brown has a bad criminal record and started the fight.,False,False,False,False,False,False,False,False,False,False,False,False,criminal kids get shot by the police almost everyday. plus mike brown has a bad criminal record and started the fight.,criminal kid get shot police almost everyday plus mike brown bad criminal record started fight,118,21
UgjQHirhwcgJDXgCoAEC,04kJtp6pVXI,"The city is full of really, really, really dumb people.  Can't try to reason with them.",True,True,False,False,False,False,False,False,False,False,False,False,"the city is full of really, really, really dumb people. cant try to reason with them.",city full really really really dumb people cant try reason,85,16
UgjqOULoobsFBXgCoAEC,04kJtp6pVXI,This is not your counties go back to he middle east that's your counties b,True,False,False,False,False,True,True,False,False,False,False,False,this is not your counties go back to he middle east thats your counties b,county back middle east thats county,73,15
UgjqUwip_APfmXgCoAEC,04kJtp6pVXI,"people get shot everyday, how come this is the only one thats getting attention ",False,False,False,False,False,False,False,False,False,False,False,False,"people get shot everyday, how come this is the only one thats getting attention",people get shot everyday come one thats getting attention,79,14
UgjrGaGIqNBEk3gCoAEC,04kJtp6pVXI,"Why is it that in the history of mankind where people of all color, creed and cultures have found a way to rise out of the ashes of oppression for their self betterment and self preservation, EXCEPT for the blacks??????????????! WHY? Please enlighten me to this unknown phenomena.",True,False,False,False,False,True,True,False,False,False,False,False,"why is it that in the history of mankind where people of all color, creed and cultures have found a way to rise out of the ashes of oppression for their self betterment and self preservation, except for the blacks??????????????! why? please enlighten me to this unknown phenomena.",history mankind people color creed culture found way rise ash oppression self betterment self preservation except black please enlighten unknown phenomenon,280,48
UgjsJRASPa3OWHgCoAEC,04kJtp6pVXI,What a fucking douche bag,True,True,False,False,True,False,False,False,False,False,False,False,what a fucking douche bag,fucking douche bag,25,5
UgjUmLh6NzcUIHgCoAEC,04kJtp6pVXI,CNN needs to hire that man. He is a real American. We are in trouble. ,True,True,False,True,False,False,False,False,False,False,False,False,cnn needs to hire that man. he is a real american. we are in trouble.,cnn need hire man real american trouble,69,15
UgjuofaJSKK4uXgCoAEC,04kJtp6pVXI,"One feral hoodlum put down, the rest of us no longer need to fear his thuggish behavior. Upset about that? Blame his parents- they failed to raise him right and provide proper supervision. Or, he was just defective from the start. Either way sounds like a case of quality control to me. Thank you Officer Wilson for doing your job.",True,False,False,False,False,True,True,False,False,False,False,False,"one feral hoodlum put down, the rest of us no longer need to fear his thuggish behavior. upset about that? blame his parents they failed to raise him right and provide proper supervision. or, he was just defective from the start. either way sounds like a case of quality control to me. thank you officer wilson for doing your job.",one feral hoodlum put rest longer need fear thuggish behavior upset blame parent failed raise right provide proper supervision defective start either way sound like case quality control thank officer wilson job,330,60
UgjuogKZIaJQBHgCoAEC,04kJtp6pVXI,The US government is killing its population!,True,True,False,True,False,False,False,False,False,False,False,False,the us government is killing its population!,government killing population,44,7
UgjuxrM3xLeDeHgCoAEC,04kJtp6pVXI,FAKE!!...CNN IS BS,True,True,False,False,False,False,False,False,False,False,False,False,fake!!...cnn is bs,fake cnn,18,3
UgjV8NXrlSv2VngCoAEC,04kJtp6pVXI,We need to get back to basics. When these savages riot or protest use the German Shepard's. then shoot these animals...,True,True,True,False,False,True,True,False,False,False,False,False,we need to get back to basics. when these savages riot or protest use the german shepards. then shoot these animals...,need get back basic savage riot protest use german shepard shoot animal,118,21
UgjVBYXVv7PQf3gCoAEC,04kJtp6pVXI,Why the hell are they even interviewing him? This guy's such an idiot.,True,True,False,False,False,False,False,False,False,False,False,False,why the hell are they even interviewing him? this guys such an idiot.,hell even interviewing guy idiot,69,13
